,entity minimal-entity data-provider boundary,entity boundary,commander boundary degenerate,controller lazy-class data-class small-class,entity commander boundary,data-provider lazy-class degenerate,commander boundary data-class,large-class degenerate,minimal-entity boundary,lazy-class,pure-controller degenerate,entity data-provider boundary lazy-class,commander,data-provider degenerate,entity data-provider boundary,entity boundary small-class,data-provider,entity commander boundary lazy-class,data-provider boundary data-class,boundary small-class,factory pure-controller,entity data-provider data-class small-class,controller data-class small-class,boundary lazy-class data-class,commander data-class,entity data-provider boundary lazy-class degenerate,controller small-class,entity degenerate,entity small-class,data-class small-class,factory degenerate,data-provider small-class,data-provider lazy-class small-class,large-class lazy-class degenerate,boundary controller degenerate,pure-controller degenerate small-class,entity,factory controller degenerate,lazy-class data-class small-class,entity lazy-class degenerate,lazy-class degenerate,boundary controller lazy-class degenerate,commander boundary lazy-class degenerate,boundary large-class degenerate,commander boundary lazy-class,controller lazy-class small-class,controller lazy-class degenerate,commander boundary small-class,entity minimal-entity,boundary large-class,entity data-provider small-class,commander boundary data-class small-class,boundary data-class,entity factory controller small-class,minimal-entity lazy-class,controller data-class,data-provider lazy-class,data-provider boundary degenerate,entity lazy-class small-class,unclassified,factory controller lazy-class degenerate,entity lazy-class,commander degenerate,pure-controller,factory pure-controller degenerate,entity data-class small-class,controller lazy-class,commander lazy-class small-class,entity minimal-entity lazy-class,degenerate,data-provider boundary lazy-class small-class,entity data-class,entity factory controller,factory controller data-class small-class,minimal-entity data-provider boundary,entity boundary data-class,entity factory controller lazy-class degenerate,entity factory controller data-class,factory degenerate small-class,boundary data-class small-class,data-provider boundary lazy-class,factory controller lazy-class data-class small-class,data-provider data-class,commander boundary,entity boundary data-class small-class,boundary controller,factory pure-controller degenerate small-class,entity boundary degenerate,factory controller lazy-class,boundary lazy-class,minimal-entity boundary lazy-class,entity boundary lazy-class,entity factory controller degenerate,controller degenerate,entity boundary lazy-class small-class,data-provider boundary data-class small-class,factory controller,boundary lazy-class data-class small-class,commander boundary large-class,entity data-provider boundary degenerate,factory small-class,entity minimal-entity commander boundary,entity minimal-entity factory controller,entity data-provider,entity factory controller data-class small-class,minimal-entity commander boundary,lazy-class data-class,boundary lazy-class small-class,pure-controller small-class,lazy-class small-class,data-provider data-class small-class,boundary degenerate,entity data-provider boundary data-class,minimal-entity controller,data-provider boundary small-class,entity commander boundary degenerate,minimal-entity,boundary degenerate small-class,entity data-provider boundary small-class,factory pure-controller small-class,boundary,minimal-entity factory controller,empty,minimal-entity data-provider,boundary large-class lazy-class degenerate,commander boundary lazy-class small-class,small-class,data-provider boundary lazy-class degenerate,controller,entity minimal-entity boundary lazy-class,data-provider boundary,entity data-provider boundary data-class small-class,entity commander boundary lazy-class degenerate,factory controller data-class,boundary lazy-class degenerate,entity boundary lazy-class degenerate,entity minimal-entity boundary,entity data-provider factory controller data-class,commander small-class,factory controller small-class,commander lazy-class degenerate,data-provider boundary large-class,data-class,factory,factory controller lazy-class small-class,large-class,commander data-class small-class,degenerate small-class,commander lazy-class
QOwnNotes (C++),0,19,3,0,6,0,0,0,0,3,0,0,22,2,3,8,22,0,0,4,0,0,0,0,0,0,3,0,0,9,0,10,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,58,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,9,0,0,9,0,0,21,0,0,46,0,170,0,0,0,18,0,3,0,20,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,3,11,0
WechatExporter (C++),0,3,0,0,2,0,1,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,23,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AndFix (C++),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piccolo (C++),0,92,0,0,22,1,0,0,2,5,5,0,33,1,21,29,47,0,2,33,0,0,2,0,0,0,12,0,1,16,0,44,2,0,0,35,0,0,1,0,2,0,0,0,0,0,0,84,0,2,0,8,3,0,0,0,1,3,0,87,0,0,2,1,0,0,0,1,0,17,0,0,0,1,0,0,0,0,0,34,1,0,5,59,0,0,0,1,0,3,1,0,0,2,0,26,0,0,0,0,0,1,0,0,0,0,1,0,33,0,26,12,0,0,67,0,0,68,1,0,86,0,2589,0,0,0,46,1,2,0,67,0,0,0,0,0,2,0,23,0,1,0,4,0,0,1,7,53,0
openmw (C++),0,104,2,0,42,2,0,0,2,3,82,0,90,1,22,50,35,0,5,28,0,0,3,0,0,0,11,0,4,5,0,24,2,0,0,312,0,0,3,0,1,0,2,0,0,0,0,395,0,2,0,32,2,0,0,0,1,3,0,179,0,0,1,2,0,0,0,1,0,61,1,0,0,0,0,0,0,0,3,8,2,0,5,167,1,0,6,0,0,3,0,0,0,2,0,12,1,0,0,0,0,1,0,0,0,3,0,0,92,1,22,25,0,0,78,0,0,106,0,0,133,0,1377,0,0,1,97,3,10,0,68,0,0,0,0,1,3,0,50,5,2,0,5,0,0,2,1,46,0
nekoray (C++),0,10,0,0,1,0,0,0,0,0,2,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,4,0,14,0,0,0,3,0,1,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0
CodingInterviewChinese2 (C++),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
react-native-mmkv (C++),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wabt (C++),0,12,0,0,3,0,0,0,0,0,0,0,0,0,4,1,5,0,0,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,8,0,0,10,0,0,21,0,194,0,0,0,3,0,1,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cocos-engine (C++),0,83,3,0,28,0,1,0,17,5,2,0,78,2,15,12,24,0,5,21,0,0,0,0,1,0,10,0,0,4,0,10,0,0,0,16,0,0,0,0,2,0,1,0,0,0,0,8,0,0,0,3,4,0,0,0,2,0,0,191,0,0,5,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,5,4,0,7,77,0,0,0,4,0,2,0,0,1,2,0,23,0,0,0,1,1,1,0,0,0,3,0,0,1,0,17,23,0,0,80,1,0,52,0,0,160,0,1045,0,0,1,35,0,3,0,40,0,0,0,3,1,3,0,45,1,0,0,12,0,0,0,5,33,0
thrift (C++),0,22,1,0,8,1,0,0,3,0,11,0,22,0,7,8,21,0,3,6,0,0,0,0,0,0,0,0,3,4,0,24,1,0,0,22,1,1,0,0,3,0,0,0,0,0,1,8,0,0,0,2,2,0,0,0,0,1,0,69,0,0,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,2,2,0,2,48,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,5,10,0,0,3,0,0,28,0,0,16,0,307,0,0,0,24,0,3,0,11,0,0,0,0,1,2,0,5,0,0,0,5,0,0,0,4,12,0
Clipboard (C++),0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,3,0,30,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Natron (C++),1,129,3,0,48,2,1,2,3,5,3,0,57,1,56,32,54,0,1,24,0,0,0,0,0,0,21,0,0,2,0,15,0,0,0,68,0,0,0,0,3,0,0,0,0,0,0,68,0,1,0,3,1,0,0,1,1,4,0,89,0,0,2,0,0,0,0,1,0,42,0,0,2,0,0,3,0,0,5,6,1,0,2,67,0,0,1,0,0,3,0,0,0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,4,1,8,37,0,0,86,2,0,110,0,0,105,0,1715,0,0,0,25,1,0,0,135,0,0,0,5,1,2,0,27,1,0,0,2,0,0,0,2,28,0
Tars (C++),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
albert (C++),0,7,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,10,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
Blackbone (C++),1,32,0,0,2,0,0,0,0,0,0,0,2,1,21,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,1,4,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,8,0,0,3,0,0,16,0,403,0,0,0,1,0,0,0,21,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0
re2 (C++),0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,8,0,58,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0
LibreSprite (C++),0,51,1,0,28,1,0,0,2,3,12,0,40,0,10,14,24,0,2,2,0,0,0,0,0,0,16,0,3,1,1,2,1,0,0,9,0,0,0,0,2,0,0,0,2,0,0,45,0,0,0,2,5,0,0,0,0,0,0,90,0,0,1,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,1,3,1,0,1,57,0,0,0,4,0,2,0,0,0,53,0,20,0,0,0,0,0,1,0,0,0,0,0,0,8,0,13,26,0,0,11,0,0,10,0,0,87,0,165,0,0,0,23,1,10,0,34,0,0,0,5,0,4,0,25,1,0,0,7,0,0,0,8,14,3
mumble (C++),0,22,3,0,3,0,0,0,0,2,3,0,14,0,7,7,10,0,1,5,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,13,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,1,1,0,0,0,0,0,0,34,0,0,1,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,31,4,0,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,10,0,0,4,0,0,15,0,1,25,0,290,0,0,0,14,1,5,0,5,0,0,0,1,0,0,0,18,0,0,0,1,0,0,0,1,4,0
algorithms (C++),0,3,0,0,5,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,12,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Paddle-Lite (C++),0,37,1,0,23,0,0,0,0,6,19,0,39,0,9,15,69,0,5,54,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,276,0,0,0,0,3,0,0,0,0,0,1,24,0,0,0,0,1,0,1,0,0,9,0,187,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,2,0,16,33,0,0,0,1,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,12,1,0,9,0,0,106,0,0,147,0,699,0,0,0,196,0,2,0,102,0,1,0,0,0,0,0,40,0,0,0,1,0,0,0,5,36,0
FreeCAD (C++),1,293,13,0,62,2,0,0,11,20,20,0,217,2,54,105,101,0,4,52,0,0,0,0,1,0,25,0,2,27,1,69,2,0,0,115,0,0,0,1,17,0,0,0,3,0,5,135,0,4,0,11,4,10,0,0,0,8,0,486,0,0,6,1,0,0,0,1,0,169,1,0,0,1,1,1,0,0,3,13,3,0,2,301,0,0,1,11,0,4,0,0,0,34,0,22,0,0,0,1,1,4,0,0,0,7,0,0,33,9,9,89,0,0,77,0,0,138,0,1,467,0,955,0,0,0,155,0,11,0,140,0,0,0,11,1,8,0,83,3,1,0,14,0,0,0,5,98,1
duilib (C++),0,36,0,0,5,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,23,0,53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
tinyxml2 (C++),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
udp2raw (C++),0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cuberite (C++),1,44,1,0,27,0,0,0,4,2,3,0,25,0,5,32,7,0,1,3,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,60,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,1,1,0,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,3,1,1,0,1,46,0,0,0,4,0,0,0,0,0,2,0,3,0,0,0,1,0,2,0,0,0,1,0,0,8,1,0,22,0,0,29,1,0,45,0,0,81,0,117,0,0,0,64,0,4,0,17,0,0,0,0,0,1,0,13,1,0,0,0,0,0,1,1,18,0
opentoonz (C++),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openFrameworks (C++),0,15,1,0,3,1,0,0,0,8,0,0,29,0,2,1,18,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,71,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,5,0,0,56,0,181,0,0,0,4,0,2,0,12,0,0,0,1,0,2,0,5,0,0,0,1,0,0,0,2,6,0
meshoptimizer (C++),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DOOM-3-BFG (C++),0,32,0,0,42,6,0,0,0,1,4,0,74,2,12,27,20,0,3,4,0,0,0,0,1,0,5,0,0,5,1,4,0,0,0,12,0,0,0,0,4,0,0,0,0,0,1,26,0,1,0,2,2,0,0,0,1,0,0,133,0,0,3,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,1,3,1,0,1,111,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,6,0,0,6,0,0,15,0,0,79,0,489,0,0,0,24,0,1,0,30,0,0,0,0,0,1,0,10,0,0,0,1,0,0,0,1,9,0
openh264 (C++),0,12,1,0,0,0,0,0,0,0,0,0,14,0,1,3,1,0,0,15,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,14,0,160,0,0,0,17,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,3,0
plaidml (C++),0,11,1,0,4,0,0,0,0,0,5,0,1,0,2,13,5,0,1,0,0,0,0,0,0,0,10,0,0,0,0,11,1,0,0,101,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,0,0,13,0,0,13,0,0,17,0,108,0,0,0,40,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,0
notepad-plus-plus (C++),1,61,1,0,16,0,0,0,1,1,1,0,16,0,12,24,50,0,3,11,0,0,0,0,1,0,2,0,0,8,0,36,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,18,0,0,0,0,3,0,0,0,2,2,0,101,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,3,31,1,0,0,5,0,4,0,0,0,2,0,8,0,0,0,0,0,1,0,0,0,0,1,0,1,0,9,13,0,0,28,1,0,47,0,0,121,0,628,0,0,0,21,1,0,0,55,0,0,0,0,1,3,0,11,0,1,0,6,0,0,0,3,8,0
LightGBM (C++),0,8,0,0,4,0,0,0,0,0,2,0,5,1,7,2,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0,0,4,0,0,6,0,0,14,0,55,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0
json (C++),0,5,0,0,0,0,0,0,0,0,1,0,5,0,1,1,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,12,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,3,0,0,4,0,0,10,0,244,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
OpenRCT2 (C++),0,24,2,0,9,1,0,0,1,0,1,0,20,1,7,6,21,0,0,1,0,0,0,0,0,0,1,0,0,1,0,15,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,55,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,69,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,5,0,0,12,0,0,6,1,0,52,0,373,0,0,0,8,0,1,0,78,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,1,2,0
Arduino (C++),0,10,0,0,4,0,0,0,0,0,1,0,12,0,9,1,22,0,0,2,0,0,0,0,0,0,0,0,3,2,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,2,0,0,11,0,0,25,0,350,0,0,0,8,0,0,0,7,0,0,0,1,0,2,0,0,2,0,0,3,0,0,0,1,6,0
mesos (C++),0,72,2,0,23,0,0,0,1,0,9,0,22,0,15,67,26,0,1,11,0,0,1,0,1,0,11,0,0,2,0,15,1,0,0,76,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1,0,6,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,14,0,0,52,0,0,47,0,0,74,0,469,0,0,0,36,0,4,0,32,0,0,0,2,0,2,0,24,0,3,0,0,0,0,0,7,13,0
esphome (C++),0,8,0,0,5,1,3,0,1,13,35,0,179,0,0,11,19,0,0,1,0,0,0,0,8,0,21,0,0,8,0,28,1,0,0,321,0,0,0,0,30,0,4,0,9,0,22,33,0,0,0,4,3,0,0,0,0,0,0,394,0,0,0,2,0,0,0,3,0,100,0,0,0,0,0,0,0,0,0,5,0,0,2,146,0,0,0,2,0,3,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,10,6,10,0,0,18,0,0,20,0,0,94,0,328,0,0,0,53,0,14,0,12,0,0,0,2,0,1,0,19,0,2,0,9,0,0,0,1,16,5
WickedEngine (C++),0,2,0,0,6,0,0,0,0,0,0,0,3,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,5,0,0,7,0,107,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
